"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","c1990","c1991","c1992","c1993","c1994","c1995","c1996","c1997","c1998","c1999","c2000","c2001","c2002","c2003","c2004","c2005","c2006","c2007","c2008","c2009","c2010","c2011","c2012","c2013","c2014","c2015","c2016","c2017","c2018","c2019","Region","IncomeGroup"
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD",1009455483.87097,1488804123.71134,1792800000,1756454248.36601,3863185119.04762,4140470000,4308351902.78601,4389965590.96538,4635267224.84195,4855717874.68247,5107329007.0922,5323146565.70315,5224213017.54386,5322454925.84746,5795568204.64532,6321335612.22233,6763361732.88486,7423313548.52698,8496946608.23151,8298679908.55232,8758639096.47693,9774307336.23792,10532006608.1447,10982979274.1922,11880434070.7811,12756706583.3113,13286083644.8761,13785909906.1925,13025239912.2751,12596636042.2321,1930000,1920000,2240000,2200000,2530000,2650000,2820000,3020000,3520000,3540000,3770000,3930000,4059999.94277954,4559999.94277954,4530000.20980835,4340000.15258789,4550000.19073486,4699999.80926514,4500000,4389999.8664856,4510000.22888184,4769999.98092651,4690000.05722046,4469999.79019165,4760000.22888184,5269999.98092651,5380000.11444092,5480000.01907349,5110000.1335144,5239999.77111816,"Latin America & Caribbean","Lower middle income"
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD",318330511920.61,327500327675.625,362962872180.451,353550169672.52,379130260322.073,452301674444.139,450490196078.431,416812740004.518,438008220395.468,447049523049.808,417479337444.707,431586852369.686,473861980070.981,580070360701.96,658380081545.175,685348181515.953,733955269898.823,848558887541.179,951869997864.062,871518638049.218,847380859016.668,905270626332.687,838923319919.531,877172824534.512,892167986713.722,765572770634.375,784060430240.08,833869641687.06,914043438179.607,910194347568.626,148380000,154509999.999999,153250000,158150000,157260000,164110000,173620000,166310000,166730000,161450000.000001,162100000,167120000,167429992.67578,170360000.610353,172119995.117187,167929992.67578,163699996.948242,164550003.051758,165220001.220703,160490005.493164,171110000.610353,158770004.272461,157470001.220703,157089996.337891,149789993.286133,157410003.662109,158539993.286133,155759994.506836,151360000.610352,146339996.337891,"Europe & Central Asia","High income"
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD",119791683307.507,121872464483.487,130838040067.584,120579072750.596,127131461119.927,152029612324.788,163520109150.671,161356631888.484,154163364302.66,162284465073.341,171247131268.604,173972218824.027,195524186477.617,228858506821.841,264511630666.983,308884284051.222,345581369965.54,400937100158.657,4.6225e+11,386190385318.767,428757038466.841,498283438454.281,509506317146.541,522761531914.894,498410050251.256,385801550067.169,368827142857.143,398393955268.99,436999692591.454,404941363636.364,29310000,27330000,30200000,32430000,34410000,34390000,34600000,36540000,37890000,39700000,34290000,34720000,34369998.9318848,37169998.1689453,37340000.1525879,36349998.4741211,37200000.7629395,37750000,36869998.9318848,37430000.3051758,41409999.8474121,39599998.4741211,38490001.6784668,39500000,39110000.6103516,39490001.6784668,38759998.3215332,37720001.2207031,37590000.1525879,35950000.7629395,"Europe & Central Asia","High income"
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD",3627562402.66027,3921476084.89072,3401211581.29176,3660041666.66667,4066775510.20408,4401104417.67068,4521580381.47139,4918691916.53516,4856255044.39064,5033642384.10596,5494252207.90502,6007055042.17687,6050875806.66403,6330473096.54071,7273938314.71988,8130258041.46706,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,21573862466.8268,21703106501.9674,22162208956.1412,22731602969.9687,24360795410.6422,24524098184.648,28971589213.2184,33111525871.9538,34186190995.9565,939999.999999999,1180000,1230000,1410000,1740000,1900000,1960000,2190000,2320000.00000001,3120000,3220000.00000001,3459999.99999999,2789999.96185302,3019999.98092652,2809999.94277955,3190000.05722047,2619999.88555907,2690000.05722046,2990000.00953675,3880000.11444093,4639999.86648559,5199999.80926513,5999999.99999999,6090000.1525879,7130000.11444091,7190000.05722046,10409999.8474121,12479999.5422363,15189999.5803833,13449999.8092651,"South Asia","Lower middle income"
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",45495129385.0475,42745329732.163,41649829859.6342,46775620817.4327,55314732279.1379,63918703506.9075,70140835299.0148,66075143415.4952,56227169851.0448,58762260625.8758,52623281956.7031,53872425916.6248,66627729311.4495,88250885550.2626,103905210084.034,114720129550.095,111538810712.665,137188946865.584,133131369930.414,121373602348.679,146517541181.254,168291357111.739,176206659722.524,190906575136.003,201313497220.917,178064471137.921,188838342527.975,206623758800.159,211953111035.513,213434571357.984,22310000,22630000,24380000,23960000,24230000,24330000,25410000,27690000,27180000,28610000,29450000,31620000,31540000.9155273,33400001.5258789,32840000.1525879,34229999.5422363,34270000.4577637,33270000.4577637,34169998.1689453,31170000.0762939,31049999.2370605,30290000.9155273,32110000.6103516,31889999.3896484,31969999.3133545,32279998.7792969,31190000.5340576,32930000.3051758,32360000.6103516,34009998.3215332,"East Asia & Pacific","High income"
"Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",11685045513.6541,11341482444.7334,12452275682.7048,12493107932.3797,12918855656.697,13802600780.2341,15277763328.9987,15837451235.3706,13996914694.4083,15593456176.8531,19507452535.7607,19452000520.156,20142756046.814,21633708192.4577,24763712873.8622,31081991677.5033,37215779713.9142,42085379453.8362,60905452535.7607,48388363589.0767,64993498049.4148,77497529258.7776,87408842652.7958,89936020806.2419,92699089726.9181,78710793237.9714,75128738621.5865,80856697009.1027,91505851755.5267,88060858257.4772,11920000,15720000,14920000,15180000,16190000,18870000,19380000,20020000,19520000,21980000,25110000.0000001,28030000,29969999.3133544,31700000.7629394,31260000.2288818,31010000.2288818,39189998.6267091,42259998.3215331,41310001.3732909,43590000.1525879,47080001.8310547,53619998.9318847,60549999.2370605,63009998.3215331,66389999.3896484,70129997.2534178,72129997.2534181,71930000.3051759,75599998.4741213,76029998.7792967,"Middle East & North Africa","High income"
"Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",40010423970.4576,45625234697.7094,48884606848.1265,51809949334.2396,52293456906.2665,60636022422.6176,63320122807.1223,62433300338.0941,62191955814.3478,62973855718.8874,82017743416.2841,79484403984.8849,79904985384.8652,91760542940.0717,107759683863.123,120055291992.938,137264061106.043,152385716311.916,170077814106.305,168152775283.032,177165635077.065,213587413183.996,224383620829.57,231218567178.979,244360888750.807,270556131701.171,313629858859.587,339205615769.187,356128224957.085,320909489229.723,59030000,60310000,66980000,73750000,76250000,82740000,85820000,89360000,90190000,98770000,98370000,99840000,102330001.831055,105660003.662109,118650001.525879,121669998.168945,132479995.727539,146259994.506836,142160003.662109,145139999.389648,140619995.117188,141699996.948242,143809997.558594,146059997.558594,154240005.493164,164130004.882813,181110000.610352,198830001.831055,187309997.558594,190570007.324219,"South Asia","Lower middle income"
"Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440287600,34686224300,40429734400,45599994000,49921464400,54091713800,57907695400,62202725200,64929409200,66984427200,2690000,3120000,3640000.00000001,3800000,4040000.00000001,4359999.99999999,4409999.99999999,4640000,5719999.99999999,5010000.00000001,5280000.00000001,6219999.99999999,5409999.84741211,5530000.20980834,5610000.13351441,7119999.88555909,7489999.77111816,7480000.01907349,7300000.19073486,8699999.80926515,9189999.5803833,9989999.77111815,10460000.038147,10250000,10760000.2288818,10699999.8092651,10770000.4577637,10130000.1144409,10060000.4196167,13340000.1525879,"Latin America & Caribbean","High income"
"Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD",26410386669.3532,34341465998.2003,35966302303.263,34832077220.8537,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.883,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.6061,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147528937028.778,171761737046.585,192648999090.082,201175469114.327,200789362451.567,189805300841.603,191895943823.887,211007207483.515,222597212925.211,228323495040.901,20880000,20270000,21030000,21800000,22540000,25649999.9999999,28060000,27960000.0000001,26970000.0000001,29069999.9999999,28629999.9999999,26540000,27729999.5422364,27159999.8474121,31239999.7711181,31290000.9155274,30840000.1525879,33810001.3732909,38290000.9155272,41169998.1689453,44999999.9999999,48430000.3051759,48119998.9318848,49749999.9999999,53169998.1689452,54549999.2370607,56860000.6103517,54270000.4577638,54590000.1525878,56750000.0000001,"Latin America & Caribbean","Upper middle income"
"Philippines","PHL","GDP (current US$)","NY.GDP.MKTP.CD",50508286641.5746,51784207132.0955,60422309295.4434,62036625222.1624,73159245525.6424,84644220101.4991,94648084429.0341,94106183450.0029,74492325248.0247,85640133799.7902,83669693589.1547,78921234457.5487,84307291973.8158,87039145965.2826,95002028504.6904,107419961717.693,127652859201.041,155980378253.634,181624577154.679,175974711592.145,208368726861.407,234216930369.796,261920509950.555,283902728260.716,297483247101.038,306446140628.709,318626761492.867,328480867142.69,346842094175.24,376823278561.196,41080000,40650000,44020000,47800000,51510000,61750000,67220000,74789999.9999999,74220000,71580000,72100000,70480000,71569999.6948242,73629997.253418,75139999.3896484,76669998.1689453,69470001.2207031,73220001.2207031,75150001.5258789,76300003.0517578,81930000.3051758,82629997.253418,86180000.3051758,95500000,101819999.694824,111010002.13623,121959999.084474,133500000,138570007.324219,145419998.168945,"East Asia & Pacific","Lower middle income"
"Papua New Guinea","PNG","GDP (current US$)","NY.GDP.MKTP.CD",3219730364.99623,3787394957.98319,4377980510.05598,4974550286.18152,5502786069.65174,4636057476.42568,5155311077.38998,4936615298.79367,3789443014.61662,3477038204.01733,3521339699.07407,3081024212.42924,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8355006706.57899,9545177014.1301,11670840931.8173,11619637798.991,14250755231.1257,17984910501.8979,21295659243.6168,21261432791.2675,23210682538.3928,21723531173.2409,20759069103.0961,22742613553.6879,24109509852.7402,24751344560.8856,2170000,2180000,2180000,2210000,2060000,2130000,2230000,2400000,2650000,2600000,2830000,3390000,3609999.89509583,4079999.92370605,4949999.80926514,4929999.82833862,4780000.20980835,5050000.19073486,4760000.22888184,5030000.20980835,5019999.98092651,5159999.84741211,4889999.8664856,5239999.77111816,5889999.8664856,6510000.22888184,7659999.84741211,7610000.1335144,7559999.94277954,7579999.92370605,"East Asia & Pacific","Lower middle income"
"Poland","POL","GDP (current US$)","NY.GDP.MKTP.CD",65977749036.9844,85500935934.9901,94337050693.2727,96045645026.178,110803391516.698,142292783505.155,160193242090.427,159357789772.207,174685791563.561,170031005016.259,172219461126.067,190905493539.168,199072058823.529,217827260805.842,255110181539.808,306144336269.51,344622003093.581,429028505365.078,533609081852.897,439737508413.192,479834179020.33,528301269069.799,498523568248.119,521016262734.924,542477096211.761,477811911394.084,472630364208.177,526508877305.321,587411745161.558,597280564671.563,350210000,351620000,343370000,344020000,339750000,3.4e+08,355320000,344630000,318410000,308980000,295770000,293630000,287320007.324219,297730010.986328,301850006.103516,301350006.103516,314089996.337891,313380004.882813,308329986.572266,297260009.765625,313739990.234375,310589996.337891,303350006.103516,298299987.792969,285730010.986328,289079986.572266,299799987.792969,312859985.351563,311910003.662109,295130004.882813,"Europe & Central Asia","High income"
"Korea, Dem. People's Rep.","PRK","GDP (current US$)","NY.GDP.MKTP.CD",1.4702e+10,1.3687e+10,1.2458e+10,1.0744e+10,8.307e+09,4.849e+09,1.0588e+10,1.0323e+10,1.0273e+10,1.028e+10,1.0608e+10,1.1022e+10,1.091e+10,1.1051e+10,1.1168e+10,1.3031e+10,1.3764e+10,1.4375e+10,1.3337e+10,1.2035e+10,1.3945e+10,1.5689e+10,1.5907e+10,1.6565e+10,1.7396e+10,1.6283e+10,1.6789e+10,1.7365e+10,1.7941e+10,1.8517e+10,123330000,117340000,104690000,96710000,88750000,83420000,74010000,67520000,60940000,66580000,71820000,74390000,71199997,72739998,74320000,77589996,78940002,65629997,72830002,55360001,51619999,37099998,38480000,27629999,31230000,25100000,3e+07,54290001,50529999,56040001,"East Asia & Pacific","Low income"
"Portugal","PRT","GDP (current US$)","NY.GDP.MKTP.CD",78713860216.5659,89233599278.4792,107592098307.098,95009751901.2592,99688641304.3478,118122007430.012,122630089680.27,117016535162.95,123946327916.296,127470385557.184,118605192877.388,121604107164.997,134795565549.419,165226175536.793,189382122532.169,197253876704.921,208756449275.848,240496147317.381,263416394624.084,244667762835.543,238113003233.284,245117990242.248,216224240577.957,226433858005.714,229901964221.884,199394066525.44,206426152308.931,221357874718.93,242313116577.967,239986922638.902,41070000,42770000,46770000,45790000,47300000,50690000,48740000,50929999.9999999,55600000,62210000,61660000,61380000,65599998.4741211,60520000.4577637,62130001.0681152,65470001.2207031,60450000.7629395,58799999.2370605,56840000.1525879,56299999.2370605,50939998.626709,49869998.9318848,48220001.2207031,46560001.373291,45930000.3051758,49849998.4741211,48759998.3215332,53330001.8310547,49499999.9999999,44639999.3896484,"Europe & Central Asia","High income"
"Paraguay","PRY","GDP (current US$)","NY.GDP.MKTP.CD",5812114523.01187,6984367762.90371,7157424031.06045,7249533620.30614,7870982004.8195,9062131475.02318,9788391780.52421,9965225678.05093,9260481572.42462,8837070235.51892,8855705139.55857,8495806432.18467,7196260656.84556,7691367471.17992,9624440836.29309,10737500188.1123,13429430050.261,17856393235.4338,24615276689.8602,22355161514.3516,27129301212.1792,33737052170.4898,33296438306.4747,38651334287.6732,40377987208.689,36211372702.8085,36089550659.0914,38997129473.5558,40225448340.6322,37925338329.156,2070000,2020000,2470000,2820000,3340000,3780000,3720000,4110000,4270000,4270000,3520000,3610000,3779999.97138977,3940000.05722046,3970000.02861023,3700000.04768372,3950000.04768372,3720000.02861023,4320000.17166138,4570000.17166138,5039999.96185303,5219999.79019165,5179999.82833862,5300000.19073486,5630000.11444092,6369999.88555908,7179999.82833862,8060000.41961668,8470000.26702882,8210000.038147,"Latin America & Caribbean","Upper middle income"
"West Bank and Gaza","PSE","GDP (current US$)","NY.GDP.MKTP.CD",1.936e+09,2.087e+09,2.573e+09,2.772e+09,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3.968e+09,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,1.6128e+10,16276600000,17133500000,861040,883024,916000,934320,967296,945312,1040000,864704,1460000,1370000,1660000,1350000,1150000,1280000,2190000,2740000,2260000,2320000,2050000,2090000,2030000,2250000,2200000,2440000,2840000,3010000,3230000,3270000,2960000,3270000,"Middle East & North Africa","Lower middle income"
"Qatar","QAT","GDP (current US$)","NY.GDP.MKTP.CD",7360439423.07692,6883516483.51648,7646153983.51648,7156593653.84615,7374450769.23077,8137911978.02198,9059340384.61539,11297802115.3846,10255495027.4725,12393131868.1319,17759890109.8901,17538461538.4615,19363736263.7363,23533791208.7912,31734065934.0659,44530494505.4945,60882142857.1429,79712087912.0879,115270054945.055,97798351648.3516,125122306346.154,167775268614.037,186833502362.128,198727642979.297,206224598564.624,161739955577.748,151732181857.113,161099122215.307,183334953813.209,175837550996.185,12540000,14980000,14680000,16610000,18490000,19050000,20940000,25390000,26500000,2.9e+07,28660000,28650000,32500000,34740001.6784668,37069999.6948242,38540000.9155273,43770000.4577637,49830001.8310547,53040000.9155273,54069999.6948241,60580001.8310547,68190002.4414063,75080001.8310547,76169998.1689452,81660003.6621095,84779998.779297,86919998.1689452,87540000.9155274,86419998.1689453,91970001.2207031,"Middle East & North Africa","High income"
"Romania","ROU","GDP (current US$)","NY.GDP.MKTP.CD",38995454545.4545,28998684210.5263,25121666666.6667,26362894736.8421,30074440483.3837,37435317265.1254,36937074278.3004,35574916294.6429,41694118972.5101,35952781582.2083,37253259016.9976,40394824679.1232,46066101951.2933,57806506024.0964,74972669056.5922,98452791982.7024,122022997508.01,174585202805.233,214313628965.024,174103695930.213,166309355234.589,183326740143.016,170635805316.879,190801346194.297,199959363430.073,177729210874.504,188128818486.401,211695422578.655,241457403085.042,249881592298.072,172630000,142760000,126190000,117700000,115160000,120880000,124210000,113610000,99539999.9999999,84990000,89020000,95230000,93739997.8637695,98139999.3896483,95349998.4741211,94709999.0844728,99260002.1362306,96730003.3569335,95419998.1689453,80709999.0844727,77620002.746582,84059997.5585938,81849998.4741212,72089996.3378907,71540000.9155273,73319999.6948242,71589996.3378906,74209999.0844727,75190002.4414062,73949996.9482422,"Europe & Central Asia","High income"
"Russian Federation","RUS","GDP (current US$)","NY.GDP.MKTP.CD",516814274021.956,517962962962.963,460290556900.726,435083713850.837,395077301248.464,395537185734.854,391724890744.498,404928954191.876,270955486862.442,195907128350.934,259710142196.943,306602070620.5,345470494417.863,430347770731.787,591016690742.798,764017107992.391,989930542278.695,1299705764823.62,1660846387624.78,1222644282201.86,1524917468442.01,2045925608274.37,2208295773643.15,2292473246621.08,2059241965490.83,1363481063446.77,1276786979221.81,1574199387070.9,1657329646183.62,1693113904262.89,2163530000,2136440000,2030810000.00001,1880250000,1685050000,1635490000,1601180000,1489510000,1487970000,1523720000,1563850000.00001,1567170000,1565339965.82032,1.61e+09,1600979980.46875,1611979980.46875,1654849975.58594,1658150024.41406,1655189941.40625,1546670043.94531,1617829956.05468,1699089965.82031,1675760009.76562,1632680053.71094,1611959960.9375,1592560058.59375,1571520019.53125,1594550048.82813,1660999999.99999,1703589965.82032,"Europe & Central Asia","Upper middle income"
"Rwanda","RWA","GDP (current US$)","NY.GDP.MKTP.CD",2550185618.14774,1911600969.76612,2029026704.02707,1971525998.87685,753636370.454545,1293535010.94467,1382334879.40812,1851558301.7002,1989343495.21844,2155707325.1365,2067579822.43604,1965500949.34016,1964832511.92978,2137156726.89736,2375376873.10914,2932340855.31852,3318107347.2799,4068224991.08702,5177230923.28829,5671592572.19972,6121529488.49049,6881379761.83833,7650671476.94976,7815975293.67372,8234762201.03869,8539424910.07969,8690878327.95492,9252834120.39358,9642440645.81148,10356327149.4262,550000,5e+05,5e+05,510000,470000,460000,480000,510000,510000,530000,540000,560000,560000.002384186,550000.011920929,560000.002384186,550000.011920929,550000.011920929,579999.983310699,560000.002384186,589999.973773956,600000.023841858,680000.007152557,750000,810000.002384186,860000.014305115,980000.019073486,1159999.9666214,1190000.05722046,1289999.96185303,1330000.04291534,"Sub-Saharan Africa","Low income"
"Saudi Arabia","SAU","GDP (current US$)","NY.GDP.MKTP.CD",117630271802.403,132223268491.322,137087876662.216,132967901415.22,135174886488.652,143343036341.789,158662398744.993,165963557409.88,146775498080,161716960000,189514926213.333,184137469733.333,189605920240,215807655253.333,258742263040,328459700114.755,376900135727.637,415964583055.37,519796738640,429097899280,528207332649.536,671238840108.229,735974843348.664,746647127407.619,756350347320.381,654269739552.019,644935682011.475,688586094412.68,816578674529.141,803616264791.024,171410000,187930000.000001,202040000,203260000,206360000.000001,204830000.000001,217650000.000001,220070000,233899999.999999,239519999.999999,249660000,254090000,272250000,284829986.572267,299890014.648439,315290008.544923,335440002.441405,354619995.117187,389720001.220703,406529998.779298,446130004.882813,463769989.013673,492470001.220704,503209991.455079,540520019.531248,565190002.441407,561229980.468751,545070007.324218,521260009.765624,523780029.296874,"Middle East & North Africa","High income"
"Sudan","SDN","GDP (current US$)","NY.GDP.MKTP.CD",33641222222.2222,43891285714.2857,7034219712.52567,8881785938.48085,12794192334.2541,13829744878.6366,9018243044.45155,11681494637.3041,11250327988.0478,10682045258.3647,12257418326.0734,15716489369.9266,18136839087.0077,21355576672.542,26645490675.0417,35182105414.3919,45264519502.6479,59440139774.8128,64831935604.2484,58316191440.365,74151186600.1735,78403418360.459,63195499524.2094,66026600235.4524,76818327441.6497,84985132167.2171,102943741648.824,129717804934.614,32333780383.2924,32338079165.2893,5370000.00000001,4800000,4530000,3210000,4699999.99999999,4510000,4309999.99999999,5239999.99999999,4770000.00000001,5310000.00000001,5690000,6250000.00000001,7710000.03814697,7929999.82833863,8829999.92370604,10500000,12899999.6185303,13960000.038147,14949999.8092651,15479999.5422363,16420000.0762939,15920000.0762939,15800000.1907349,15220000.2670288,16120000.8392334,18709999.0844727,21129999.1607666,20959999.0844727,20860000.6103516,20620000.8392334,"Sub-Saharan Africa","Low income"
"Senegal","SEN","GDP (current US$)","NY.GDP.MKTP.CD",7390967034.66625,7255210700.97896,7769817869.31065,7367985694.79161,5034588159.28612,6326342962.93447,6559712550.65952,6041478436.08043,6505607633.36937,6592835457.6876,6013184809.23898,6507824767.06303,7006402592.45463,8768721956.33228,10076817278.1025,11009032665.3876,11697918802.7922,13994218939.2431,16853991176.9058,16145868284.5645,16121314670.9653,17814284622.1718,17660871725.9977,18918668644.1941,19797254643.1212,17774766636.0459,19040312815.1337,20996564751.5994,23116897847.0474,23398811423.578,2330000,2330000,2570000,2510000,2610000,2760000,2930000,3210000,3600000,3960000,4060000,4460000,4579999.92370605,4489999.77111816,5389999.8664856,5670000.07629395,5570000.17166138,6199999.80926515,6440000.05722046,6670000.07629394,7030000.20980835,7570000.17166138,7449999.80926514,8010000.22888184,8569999.69482422,9289999.96185302,10130000.1144409,9800000.19073486,10180000.3051758,10619999.8855591,"Sub-Saharan Africa","Lower middle income"
"Singapore","SGP","GDP (current US$)","NY.GDP.MKTP.CD",36144336768.7023,45466164978.2923,52130263965.6231,60603478153.2368,73690847191.3055,87810991957.1046,96295886524.8227,100124191810.345,85728310229.4455,86284660766.9617,96074477958.2367,89794943349.8912,92537752708.5893,97645448283.7791,115035498757.543,127807618360.971,148630373214.173,180941941477.009,193611986712.842,194152286008.938,239809387605.427,279351168707.267,295087220933.024,307576360584.992,314851156183.411,308004146057.608,318832428519.725,343193352161.634,376998146500.593,375472731271.075,28970000,30470000,31410000,36160000.0000001,37979999.9999998,37579999.9999999,38520000,38159999.9999999,37050000,37800000,42119999.9999998,42030000.0000001,41290000.9155273,38159999.8474121,39619998.9318848,36900001.5258789,37169998.1689453,38290000.9155273,38419998.1689453,38830001.8310547,42409999.8474121,44770000.4577637,43689998.626709,43909999.8474121,44400001.5258789,45430000.3051758,46099998.4741211,49139999.3896484,47400001.5258789,47380001.0681152,"East Asia & Pacific","High income"
"Solomon Islands","SLB","GDP (current US$)","NY.GDP.MKTP.CD",214877638.378336,227536282.599086,269034595.812985,300749474.542774,402831864.859938,469443201.503274,510580417.227456,526559955.87721,457584496.220616,488028750.955954,419845231.77897,409507389.162562,346405301.683262,352531728.373679,397557524.015659,476836691.058314,538614679.019646,620211238.891793,699203616.463816,735997355.679702,846767635.935272,1049889691.54463,1191045573.19991,1284763287.27352,1335584911.8002,1307082934.28683,1378543909.3128,1483793468.06299,1574622018.23326,1570093229.25588,150000,160000,170000,180000,190000,2e+05,210000,210000,220000,230000,240000,250000,259999.990463257,270000.010728836,310000.002384186,340000.003576279,340000.003576279,340000.003576279,319999.992847443,330000.013113022,340000.003576279,349999.994039536,349999.994039536,389999.985694885,340000.003576279,310000.002384186,360000.014305115,349999.994039536,360000.014305115,360000.014305115,"East Asia & Pacific","Lower middle income"
"Sierra Leone","SLE","GDP (current US$)","NY.GDP.MKTP.CD",649644826.800447,779981458.921489,679997997.597117,768812334.801762,911915970.683484,870758739.40678,941742152.709895,850218033.622007,672375927.347148,669384768.87263,635874002.198748,1090467712.30773,1253340519.53311,1385810072.19217,1448536630.88143,1650494366.99875,1885112201.85278,2158496872.85796,2505458705.03338,2453899846.88317,2578026297.15912,2942546781.04548,3801862611.36414,4920343194.99339,5015157815.73406,4218723875.1379,3674794530.18956,3719369107.34992,4085114794.22324,4076578542.56207,320000,340000,320000,330000,350000,240000,310000,230000,250000,2e+05,330000,440000,500000.000000001,550000.011920928,529999.971389771,449999.988079071,589999.973773956,5e+05,519999.980926514,519999.980926514,560000.002384186,740000.009536743,860000.014305116,1039999.96185303,1149999.97615814,910000.026226041,930000.007152559,939999.997615816,860000.014305117,899999.976158139,"Sub-Saharan Africa","Low income"
"El Salvador","SLV","GDP (current US$)","NY.GDP.MKTP.CD",4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,1.4698e+10,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26896660000,2380000,3070000,3350000,3920000,4460000,4960000,4390000,5320000,5670000,5610000,5630000,5870000,5940000.05722046,6510000.22888182,6679999.82833861,6840000.15258788,7239999.77111814,7630000.11444094,6909999.84741208,6679999.82833862,6539999.96185305,6780000.20980832,6769999.9809265,6460000.03814696,6590000.15258787,7e+06,7170000.07629396,6380000.11444092,6809999.94277954,7800000.19073486,"Latin America & Caribbean","Lower middle income"
"Somalia","SOM","GDP (current US$)","NY.GDP.MKTP.CD",917044228,6.14e+08,5.83e+08,9.96e+08,1.126e+09,1.122e+09,1.26e+09,1.482e+09,1.926e+09,2.017e+09,2.052e+09,1.303e+09,1.219e+09,1.517e+09,1.984e+09,2.316e+09,2.39e+09,2.483e+09,2.6e+09,1.247e+09,1.093e+09,3.917e+09,4.042e+09,4574495667,5021956321,5331761394,5529873480,5.609e+09,5850677296,6476674592,730000,710000,680000,640000,630000,6e+05,570000,550000,520000,5e+05,490000,510000,570000,580000,580000,580000,580000,620000,620000,610000,630000,630000,630000,650000,650000,650000,660000,660000,660000,690000,"Sub-Saharan Africa","Low income"
"Serbia","SRB","GDP (current US$)","NY.GDP.MKTP.CD",4.0444e+10,3.6915e+10,2.6872e+10,1.9325e+10,2.0249e+10,16832598870,21818007449,25676488000,19457979423,19388663551,6875845987,12960538724,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843,40692643373,44179055280,50640650221,51514222382,61910000,52200000,47990000,42720000,38900000,44550000,51650000,56310000,56210000,40010000,43990000,4.5e+07,48580002,52150002,56349998,50689999,53009998,51459999,49830002,46869999,47099998,51230000,45790001,46470001,38959999,45389999,46619999,47340000,46130001,45950001,"Europe & Central Asia","Upper middle income"
"South Sudan","SSD","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,3.501e+09,3.495e+09,4.659e+09,5.32e+09,430000,410000,360000,250000,340000,360000,370000,450000,390000,420000,460000,530000,670000,750000,950000,910000,1e+06,1170000,1240000,1290000,1310000,1280000,1420000,1450000,1530000,1970000,1730000,1520000,1550000,1700000,"Sub-Saharan Africa","Low income"
"Sao Tome and Principe","STP","GDP (current US$)","NY.GDP.MKTP.CD",1.2e+08,1.08e+08,9.6e+07,1.27e+08,1.32e+08,1.04e+08,1.36e+08,9.3e+07,7.3e+07,7.8e+07,7.7e+07,75951211,85171308,102085583,114582562,136450275,142775597,149146423,188021191,187820465,196652514,231489270,250680846,300554484,346528329,316066072,345495615,375614126,412253810,427425040,50000,50000,40000,40000,50000,50000,50000,50000,50000,50000,50000,50000,60000,70000,70000,80000,80000,80000,90000,90000,1e+05,1e+05,120000,120000,120000,120000,130000,140000,140000,150000,"Sub-Saharan Africa","Lower middle income"
